address,detail_url,neighborhood,latitude,longitude
"920 Saint Louis St Apt 4, New Orleans, LA 70112",https://www.zillow.com/homedetails/920-Saint-Louis-St-APT-4-New-Orleans-LA-70112/110378029_zpid/,french-quarter,29.957625,-90.0682085
"1125 Royal St Apt 3, New Orleans, LA 70116",https://www.zillow.com/homedetails/1125-Royal-St-APT-3-New-Orleans-LA-70116/73780143_zpid/,french-quarter,29.961505,-90.06177389999999
"539 Toulouse St Apt D, New Orleans, LA 70130",https://www.zillow.com/homedetails/539-Toulouse-St-APT-D-New-Orleans-LA-70130/148969933_zpid/,french-quarter,29.9566096,-90.06426479999999
"716 Dumaine St, New Orleans, LA 70116",https://www.zillow.com/homedetails/716-Dumaine-St-New-Orleans-LA-70116/73777610_zpid/,french-quarter,29.959708,-90.0639202
"1224 Saint Charles Ave Apt 214, New Orleans, LA 70130",https://www.zillow.com/homedetails/1224-Saint-Charles-Ave-APT-214-New-Orleans-LA-70130/148958936_zpid/,central-city,29.9409817,-90.07375329999999
"1720 Philip St, New Orleans, LA 70113",https://www.zillow.com/homedetails/1720-Philip-St-New-Orleans-LA-70113/73821693_zpid/,central-city,29.9343924,-90.08322509999999
"2102 Josephine St, New Orleans, LA 70113",https://www.zillow.com/homedetails/2102-Josephine-St-New-Orleans-LA-70113/149047521_zpid/,central-city,29.9389505,-90.0834556
"2113-15 S Liberty St, New Orleans, LA 70113",https://www.zillow.com/homedetails/2113-15-S-Liberty-St-New-Orleans-LA-70113/2065971882_zpid/,central-city,29.9404199,-90.0850286
"2823 2nd St, New Orleans, LA 70113",https://www.zillow.com/homedetails/2823-2nd-St-New-Orleans-LA-70113/247553694_zpid/,central-city,29.9426951,-90.0910461
"1404 Prytania St #f2, New Orleans, LA 70130",https://www.zillow.com/homedetails/1404-Prytania-St-F2-New-Orleans-LA-70130/84439423_zpid/,central-city,29.9389349,-90.07347779999999
"1525 Clio St Apt 5, New Orleans, LA 70130",https://www.zillow.com/homedetails/1525-Clio-St-APT-5-New-Orleans-LA-70130/84440316_zpid/,central-city,29.940853,-90.07270470000002
"2320 2nd St, New Orleans, LA 70113",https://www.zillow.com/homedetails/2320-2nd-St-New-Orleans-LA-70113/73821867_zpid/,central-city,29.93841549999999,-90.0882987
"2608 Magnolia St, New Orleans, LA 70113",https://www.zillow.com/homedetails/2608-Magnolia-St-New-Orleans-LA-70113/114010815_zpid/,central-city,29.9406371,-90.0912183
"4601 Murano Rd, New Orleans, LA 70129",https://www.zillow.com/homedetails/4601-Murano-Rd-New-Orleans-LA-70129/149039361_zpid/,lake-catherine,30.0696689,-89.8136399
"3262 Ridgeway Blvd, New Orleans, LA 70129",https://www.zillow.com/homedetails/3262-Ridgeway-Blvd-New-Orleans-LA-70129/149037664_zpid/,lake-catherine,30.13712,-89.8655204
"3030 Ridgeway Blvd, New Orleans, LA 70129",https://www.zillow.com/homedetails/3030-Ridgeway-Blvd-New-Orleans-LA-70129/149037687_zpid/,lake-catherine,30.1324784,-89.86702849999999
"54 Lake Breeze Dr #54, New Orleans, LA 70129",https://www.zillow.com/homedetails/54-Lake-Breeze-Dr-54-New-Orleans-LA-70129/2055664222_zpid/,lake-catherine,30.0642347,-89.8079604
"20637 Old Spanish Trl, New Orleans, LA 70129",https://www.zillow.com/homedetails/20637-Old-Spanish-Trl-New-Orleans-LA-70129/73817872_zpid/,lake-catherine,30.0651676,-89.8109537
"30 Clinton Dr, New Orleans, LA 70129",https://www.zillow.com/homedetails/30-Clinton-Dr-New-Orleans-LA-70129/73814769_zpid/,lake-catherine,30.1594651,-89.7380663
"20159 Old Spanish Trl, New Orleans, LA 70129",https://www.zillow.com/homedetails/20159-Old-Spanish-Trl-New-Orleans-LA-70129/73819606_zpid/,lake-catherine,30.0662604,-89.82026069999999
"20713 Old Spanish Trl, New Orleans, LA 70129",https://www.zillow.com/homedetails/20713-Old-Spanish-Trl-New-Orleans-LA-70129/2082171736_zpid/,lake-catherine,30.0649768,-89.8100317
"3274 Ridgeway Blvd, New Orleans, LA 70129",https://www.zillow.com/homedetails/3274-Ridgeway-Blvd-New-Orleans-LA-70129/124050969_zpid/,lake-catherine,30.1375083,-89.8655706
"7600 Adventure Ave, New Orleans, LA 70129",https://www.zillow.com/homedetails/7600-Adventure-Ave-New-Orleans-LA-70129/73818766_zpid/,village-de-lest,30.0614166,-89.9275162
"5500 Grand Bayou Dr, New Orleans, LA 70129",https://www.zillow.com/homedetails/5500-Grand-Bayou-Dr-New-Orleans-LA-70129/73818580_zpid/,village-de-lest,30.0422114,-89.92898129999999
"13237 Willowbrook Dr, New Orleans, LA 70129",https://www.zillow.com/homedetails/13237-Willowbrook-Dr-New-Orleans-LA-70129/149041532_zpid/,village-de-lest,30.0431788,-89.9234113
"7539 Expedition Dr, New Orleans, LA 70129",https://www.zillow.com/homedetails/7539-Expedition-Dr-New-Orleans-LA-70129/73819175_zpid/,village-de-lest,30.0632946,-89.92542480000002
"4827 Michoud Blvd, New Orleans, LA 70129",https://www.zillow.com/homedetails/4827-Michoud-Blvd-New-Orleans-LA-70129/84467881_zpid/,village-de-lest,30.0346085,-89.9289847
"13662 Explorers St, New Orleans, LA 70129",https://www.zillow.com/homedetails/13662-Explorers-St-New-Orleans-LA-70129/349470399_zpid/,village-de-lest,30.0576783,-89.92563349999999
"5126-28 Revel St, New Orleans, LA 70129",https://www.zillow.com/homedetails/5126-28-Revel-St-New-Orleans-LA-70129/2065949920_zpid/,village-de-lest,30.0388993,-89.9294414
"5610 New England Dr, New Orleans, LA 70129",https://www.zillow.com/homedetails/5610-New-England-Dr-New-Orleans-LA-70129/73819657_zpid/,village-de-lest,30.0439225,-89.933888
"7761 W Cavelier Dr, New Orleans, LA 70129",https://www.zillow.com/homedetails/7761-W-Cavelier-Dr-New-Orleans-LA-70129/73824909_zpid/,village-de-lest,30.0586744,-89.93132279999999
"8311 Almonaster Ave, New Orleans, LA 70126",https://www.zillow.com/homedetails/8311-Almonaster-Ave-New-Orleans-LA-70126/149031042_zpid/,viavant-venetian-isles,30.008612,-89.98961
"57002 Chef Menteur Hwy, New Orleans, LA 70129",https://www.zillow.com/homedetails/57002-Chef-Menteur-Hwy-New-Orleans-LA-70129/2053187935_zpid/,viavant-venetian-isles,30.055605,-89.8741876
"39017 Beauregard Ave, New Orleans, LA 70127",https://www.zillow.com/homedetails/39017-Beauregard-Ave-New-Orleans-LA-70127/245743449_zpid/,viavant-venetian-isles,30.0234197,-90.0837339
"53492 Central Rd, New Orleans, LA 70127",https://www.zillow.com/homedetails/53492-Central-Rd-New-Orleans-LA-70127/350516827_zpid/,viavant-venetian-isles,30.018125,-89.957326
"53502 Central Rd, New Orleans, LA 70127",https://www.zillow.com/homedetails/53502-Central-Rd-New-Orleans-LA-70127/350516722_zpid/,viavant-venetian-isles,30.018125,-89.957326
"4136 Darby St, New Orleans, LA 70127",https://www.zillow.com/homedetails/4136-Darby-St-New-Orleans-LA-70127/149032724_zpid/,viavant-venetian-isles,30.014632,-89.97168599999999
"1610701 Buchanan St, New Orleans, LA 70122",https://www.zillow.com/homedetails/1610701-Buchanan-St-New-Orleans-LA-70122/245744012_zpid/,viavant-venetian-isles,29.996628,-90.0806666
"53505 Central Rd, New Orleans, LA 70127",https://www.zillow.com/homedetails/53505-Central-Rd-New-Orleans-LA-70127/350516402_zpid/,viavant-venetian-isles,30.018125,-89.957326
"39018 Beauregard Ave, New Orleans, LA 70127",https://www.zillow.com/homedetails/39018-Beauregard-Ave-New-Orleans-LA-70127/245743450_zpid/,viavant-venetian-isles,30.0234197,-90.0837339
"9 Bonita Bay Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/9-Bonita-Bay-Dr-New-Orleans-LA-70131/114012620_zpid/,new-aurora-english-turn,29.9025522,-89.9490124
"2941 Kent Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/2941-Kent-Dr-New-Orleans-LA-70131/73830265_zpid/,new-aurora-english-turn,29.9199843,-89.98227469999999
"603 English Turn Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/603-English-Turn-Dr-New-Orleans-LA-70131/73832232_zpid/,new-aurora-english-turn,29.9100063,-89.9538365
"12 Island Club Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/12-Island-Club-Dr-New-Orleans-LA-70131/149065550_zpid/,new-aurora-english-turn,29.9038851,-89.9596533
"174 English Turn Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/174-English-Turn-Dr-New-Orleans-LA-70131/73831369_zpid/,new-aurora-english-turn,29.9007855,-89.9482195
"7 English Turn Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/7-English-Turn-Dr-New-Orleans-LA-70131/73831223_zpid/,new-aurora-english-turn,29.9069838,-89.94967679999999
"3200 Lancaster St, New Orleans, LA 70131",https://www.zillow.com/homedetails/3200-Lancaster-St-New-Orleans-LA-70131/73826806_zpid/,new-aurora-english-turn,29.9198915,-89.9784116
"2 English Turn Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/2-English-Turn-Dr-New-Orleans-LA-70131/149058308_zpid/,new-aurora-english-turn,29.9079687,-89.95106129999999
"738 English Turn Ln, New Orleans, LA 70131",https://www.zillow.com/homedetails/738-English-Turn-Ln-New-Orleans-LA-70131/73839547_zpid/,new-aurora-english-turn,29.8994251,-89.94696300000001
"3767 Red Oak Ct, New Orleans, LA 70131",https://www.zillow.com/homedetails/3767-Red-Oak-Ct-New-Orleans-LA-70131/73834954_zpid/,tall-timbers-brechtel,29.9063758,-89.9985571
"60 Yosemite Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/60-Yosemite-Dr-New-Orleans-LA-70131/73830598_zpid/,tall-timbers-brechtel,29.9135831,-90.01103789999999
"3616 Inwood Ave, New Orleans, LA 70131",https://www.zillow.com/homedetails/3616-Inwood-Ave-New-Orleans-LA-70131/73834037_zpid/,tall-timbers-brechtel,29.909917,-89.9980257
"4000 S Post Oak Ave, New Orleans, LA 70131",https://www.zillow.com/homedetails/4000-S-Post-Oak-Ave-New-Orleans-LA-70131/73829728_zpid/,tall-timbers-brechtel,29.9049983,-89.99535519999999
"4931 Lennox Blvd, New Orleans, LA 70131",https://www.zillow.com/homedetails/4931-Lennox-Blvd-New-Orleans-LA-70131/73830651_zpid/,tall-timbers-brechtel,29.9015387,-90.0085199
"5249 Timber Haven Ln, New Orleans, LA 70131",https://www.zillow.com/homedetails/5249-Timber-Haven-Ln-New-Orleans-LA-70131/73838914_zpid/,tall-timbers-brechtel,29.8993437,-89.99877509999999
"3800 S Pin Oak Ave, New Orleans, LA 70131",https://www.zillow.com/homedetails/3800-S-Pin-Oak-Ave-New-Orleans-LA-70131/73830061_zpid/,tall-timbers-brechtel,29.9075597,-89.995004
"27 Park Timbers Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/27-Park-Timbers-Dr-New-Orleans-LA-70131/73830391_zpid/,tall-timbers-brechtel,29.9169035,-90.0128551
"3731 Red Cypress Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/3731-Red-Cypress-Dr-New-Orleans-LA-70131/73830617_zpid/,tall-timbers-brechtel,29.9015733,-89.9999686
"1104-06 Leboeuf St, New Orleans, LA 70114",https://www.zillow.com/homedetails/1104-06-Leboeuf-St-New-Orleans-LA-70114/2076880864_zpid/,fischer-dev,29.9439314,-90.0420015
"1704 Wagner St, New Orleans, LA 70114",https://www.zillow.com/homedetails/1704-Wagner-St-New-Orleans-LA-70114/84472773_zpid/,fischer-dev,29.9364454,-90.0401521
"1326 Elmira Ave, New Orleans, LA 70114",https://www.zillow.com/homedetails/1326-Elmira-Ave-New-Orleans-LA-70114/73823885_zpid/,mcdonogh,29.9416966,-90.04727109999999
"1019 Opelousas Ave, New Orleans, LA 70114",https://www.zillow.com/homedetails/1019-Opelousas-Ave-New-Orleans-LA-70114/247553723_zpid/,mcdonogh,29.9483264,-90.0456627
"1333 Pacific Ave, New Orleans, LA 70114",https://www.zillow.com/homedetails/1333-Pacific-Ave-New-Orleans-LA-70114/73823674_zpid/,mcdonogh,29.9415132,-90.046801
"706-708 Majestic Pl, New Orleans, LA 70114",https://www.zillow.com/homedetails/706-708-Majestic-Pl-New-Orleans-LA-70114/350929113_zpid/,mcdonogh,29.9410391,-90.0472065
"322 Newton St, New Orleans, LA 70114",https://www.zillow.com/homedetails/322-Newton-St-New-Orleans-LA-70114/149051654_zpid/,mcdonogh,29.945724,-90.05277199999999
"621 Homer St, New Orleans, LA 70114",https://www.zillow.com/homedetails/621-Homer-St-New-Orleans-LA-70114/84472201_zpid/,mcdonogh,29.9464588,-90.0496395
"830-32 Elmira Ave, New Orleans, LA 70114",https://www.zillow.com/homedetails/830-32-Elmira-Ave-New-Orleans-LA-70114/2065980688_zpid/,mcdonogh,29.9468209,-90.0469249
"1330 Brooklyn St, New Orleans, LA 70114",https://www.zillow.com/homedetails/1330-Brooklyn-St-New-Orleans-LA-70114/149052343_zpid/,mcdonogh,29.9413621,-90.05289499999999
"934 Brooklyn St, New Orleans, LA 70114",https://www.zillow.com/homedetails/934-Brooklyn-St-New-Orleans-LA-70114/149051650_zpid/,mcdonogh,29.945638,-90.053229
"1410 Euterpe St #1410, New Orleans, LA 70130",https://www.zillow.com/homedetails/1410-Euterpe-St-1410-New-Orleans-LA-70130/2109065770_zpid/,lower-garden-district,29.9362002,-90.074111
"1013 Race St, New Orleans, LA 70130",https://www.zillow.com/homedetails/1013-Race-St-New-Orleans-LA-70130/84439357_zpid/,lower-garden-district,29.9343985,-90.0715912
"917 Race St, New Orleans, LA 70130",https://www.zillow.com/homedetails/917-Race-St-New-Orleans-LA-70130/73773121_zpid/,lower-garden-district,29.9341621,-90.070353
"1111 S Peters St Apt 418, New Orleans, LA 70130",https://www.zillow.com/homedetails/1111-S-Peters-St-APT-418-New-Orleans-LA-70130/84439864_zpid/,lower-garden-district,29.9405292,-90.0658591
"2125 Laurel St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2125-Laurel-St-New-Orleans-LA-70130/402326201_zpid/,lower-garden-district,29.9283815,-90.07498679999999
"1107 S Peters St Apt 414, New Orleans, LA 70130",https://www.zillow.com/homedetails/1107-S-Peters-St-APT-414-New-Orleans-LA-70130/73779509_zpid/,lower-garden-district,29.94062419999999,-90.0658725
"1446 Saint Mary St #2, New Orleans, LA 70130",https://www.zillow.com/homedetails/1446-Saint-Mary-St-2-New-Orleans-LA-70130/149045766_zpid/,lower-garden-district,29.9340825,-90.076596
"1466 Magazine St, New Orleans, LA 70130",https://www.zillow.com/homedetails/1466-Magazine-St-New-Orleans-LA-70130/114006405_zpid/,lower-garden-district,29.934724,-90.07214719999999
"1427 Saint Mary St, New Orleans, LA 70130",https://www.zillow.com/homedetails/1427-Saint-Mary-St-New-Orleans-LA-70130/305047510_zpid/,lower-garden-district,29.9342694,-90.0762558
"617 Constantinople St, New Orleans, LA 70115",https://www.zillow.com/homedetails/617-Constantinople-St-New-Orleans-LA-70115/73840351_zpid/,east-riverside,29.9187003,-90.09641789999999
"3317 Constance St, New Orleans, LA 70115",https://www.zillow.com/homedetails/3317-Constance-St-New-Orleans-LA-70115/2098300679_zpid/,east-riverside,29.9225737,-90.0877935
"3501 Constance St, New Orleans, LA 70115",https://www.zillow.com/homedetails/3501-Constance-St-New-Orleans-LA-70115/2069974408_zpid/,east-riverside,29.9214502,-90.09065009999999
"4124 Laurel St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4124-Laurel-St-New-Orleans-LA-70115/73834735_zpid/,east-riverside,29.9189165,-90.0985573
"826 Delachaise St, New Orleans, LA 70115",https://www.zillow.com/homedetails/826-Delachaise-St-New-Orleans-LA-70115/73834649_zpid/,east-riverside,29.9202118,-90.0892624
"1016 Amelia St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1016-Amelia-St-New-Orleans-LA-70115/117548506_zpid/,east-riverside,29.9210069,-90.0933503
"818 Austerlitz St, New Orleans, LA 70115",https://www.zillow.com/homedetails/818-Austerlitz-St-New-Orleans-LA-70115/84474699_zpid/,east-riverside,29.9207118,-90.0959709
"2841-43 Constance St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2841-43-Constance-St-New-Orleans-LA-70115/2065980388_zpid/,east-riverside,29.9249321,-90.0828372
"4305 Annunciation St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4305-Annunciation-St-New-Orleans-LA-70115/73834445_zpid/,east-riverside,29.9181994,-90.10019419999999
"919 4th St, New Orleans, LA 70130",https://www.zillow.com/homedetails/919-4th-St-New-Orleans-LA-70130/84469739_zpid/,irish-channel,29.9254772,-90.08050779999999
"2712 Saint Thomas St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2712-Saint-Thomas-St-New-Orleans-LA-70130/149043297_zpid/,irish-channel,29.9221912,-90.0787465
"2226 Constance St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2226-Constance-St-New-Orleans-LA-70130/149044366_zpid/,irish-channel,29.9282549,-90.0765959
"3200 Chippewa St, New Orleans, LA 70115",https://www.zillow.com/homedetails/3200-Chippewa-St-New-Orleans-LA-70115/73820194_zpid/,irish-channel,29.9200305,-90.08433509999999
"928 9th St, New Orleans, LA 70115",https://www.zillow.com/homedetails/928-9th-St-New-Orleans-LA-70115/84469417_zpid/,irish-channel,29.9228919,-90.08553069999999
"904 7th St, New Orleans, LA 70115",https://www.zillow.com/homedetails/904-7th-St-New-Orleans-LA-70115/73826181_zpid/,irish-channel,29.92336289999999,-90.0837112
"1105-07 3rd St, New Orleans, LA 70130",https://www.zillow.com/homedetails/1105-07-3rd-St-New-Orleans-LA-70130/353462025_zpid/,irish-channel,29.9274152,-90.0807043
"2334 Constance St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2334-Constance-St-New-Orleans-LA-70130/73821217_zpid/,irish-channel,29.9273752,-90.0775372
"2412 Annunciation St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2412-Annunciation-St-New-Orleans-LA-70130/73820963_zpid/,irish-channel,29.92520339999999,-90.0775496
"1101 Peniston St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1101-Peniston-St-New-Orleans-LA-70115/73835639_zpid/,touro,29.92366509999999,-90.09443809999999
"3620 Chestnut St, New Orleans, LA 70115",https://www.zillow.com/homedetails/3620-Chestnut-St-New-Orleans-LA-70115/2062394462_zpid/,touro,29.9235939,-90.0928321
"4104 Prytania St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4104-Prytania-St-New-Orleans-LA-70115/73834793_zpid/,touro,29.9250723,-90.098725
"1221 Napoleon Ave #1221, New Orleans, LA 70115",https://www.zillow.com/homedetails/1221-Napoleon-Ave-1221-New-Orleans-LA-70115/2071521455_zpid/,touro,29.9242232,-90.10145580000001
"933 Milan St, New Orleans, LA 70115",https://www.zillow.com/homedetails/933-Milan-St-New-Orleans-LA-70115/73840367_zpid/,touro,29.9218343,-90.0989369
"803-05 Constantinople St, New Orleans, LA 70115",https://www.zillow.com/homedetails/803-05-Constantinople-St-New-Orleans-LA-70115/352410148_zpid/,touro,29.9203818,-90.09663429999999
"2200-02 Nashville Ave, New Orleans, LA 70115",https://www.zillow.com/homedetails/2200-02-Nashville-Ave-New-Orleans-LA-70115/2069347518_zpid/,touro,29.9361083,-90.1146887
"2523-25 Peniston St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2523-25-Peniston-St-New-Orleans-LA-70115/2065970021_zpid/,touro,29.93633849999999,-90.0979304
"1212 Aline St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1212-Aline-St-New-Orleans-LA-70115/84475788_zpid/,touro,29.9236921,-90.091437
"2824 Milan St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2824-Milan-St-New-Orleans-LA-70115/149074408_zpid/,milan,29.9389101,-90.101134
"1636 Constantinople St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1636-Constantinople-St-New-Orleans-LA-70115/73844145_zpid/,milan,29.9277749,-90.09778089999999
"1935 Napoleon Ave, New Orleans, LA 70115",https://www.zillow.com/homedetails/1935-Napoleon-Ave-New-Orleans-LA-70115/344715886_zpid/,milan,29.9302701,-90.1019637
"4139 Clara St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4139-Clara-St-New-Orleans-LA-70115/84477040_zpid/,milan,29.9385321,-90.10050820000001
"1833 Milan St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1833-Milan-St-New-Orleans-LA-70115/73837889_zpid/,milan,29.9294629,-90.099513
"4121 Baronne St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4121-Baronne-St-New-Orleans-LA-70115/73837876_zpid/,milan,29.929048,-90.0994232
"2308-10 Marengo St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2308-10-Marengo-St-New-Orleans-LA-70115/2065968058_zpid/,milan,29.9338402,-90.0995676
"2312 Amelia St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2312-Amelia-St-New-Orleans-LA-70115/149073080_zpid/,milan,29.9343,-90.09693879999999
"3313-15 Dryades St, New Orleans, LA 70115",https://www.zillow.com/homedetails/3313-15-Dryades-St-New-Orleans-LA-70115/2054098255_zpid/,milan,29.9314524,-90.0920494
"5027 Dryades St, New Orleans, LA 70115",https://www.zillow.com/homedetails/5027-Dryades-St-New-Orleans-LA-70115/2145419403_zpid/,uptown,29.9292199,-90.1093288
"1640 Dufossat St Apt C, New Orleans, LA 70115",https://www.zillow.com/homedetails/1640-Dufossat-St-APT-C-New-Orleans-LA-70115/73836382_zpid/,uptown,29.9284866,-90.1108467
"4626 Saint Charles Ave, New Orleans, LA 70115",https://www.zillow.com/homedetails/4626-Saint-Charles-Ave-New-Orleans-LA-70115/73835922_zpid/,uptown,29.9259385,-90.105128
"4923 Camp St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4923-Camp-St-New-Orleans-LA-70115/84475711_zpid/,uptown,29.9214992,-90.10863909999999
"2025 Robert St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2025-Robert-St-New-Orleans-LA-70115/73835995_zpid/,uptown,29.9326148,-90.10828819999999
"1311 Jefferson Ave, New Orleans, LA 70115",https://www.zillow.com/homedetails/1311-Jefferson-Ave-New-Orleans-LA-70115/149070334_zpid/,uptown,29.9245165,-90.1137644
"1659 Dufossat St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1659-Dufossat-St-New-Orleans-LA-70115/84477088_zpid/,uptown,29.9289503,-90.1103619
"4414 Baronne St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4414-Baronne-St-New-Orleans-LA-70115/73836278_zpid/,uptown,29.9282979,-90.1029346
"917 Leontine St, New Orleans, LA 70115",https://www.zillow.com/homedetails/917-Leontine-St-New-Orleans-LA-70115/73835133_zpid/,uptown,29.9210775,-90.1133851
"5959 Laurel St, New Orleans, LA 70115",https://www.zillow.com/homedetails/5959-Laurel-St-New-Orleans-LA-70115/84478444_zpid/,west-riverside,29.9195278,-90.1218913
"4518 Constance St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4518-Constance-St-New-Orleans-LA-70115/120622403_zpid/,west-riverside,29.91946339999999,-90.103138
"4229-31 Annunciation St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4229-31-Annunciation-St-New-Orleans-LA-70115/350370281_zpid/,west-riverside,29.9183126,-90.0996483
"4937 Tchoupitoulas St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4937-Tchoupitoulas-St-New-Orleans-LA-70115/84474967_zpid/,west-riverside,29.916796,-90.10908380000001
"4716 Annunciation St Apt 3d, New Orleans, LA 70115",https://www.zillow.com/homedetails/4716-Annunciation-St-APT-3D-New-Orleans-LA-70115/73834489_zpid/,west-riverside,29.9174369,-90.1055006
"722 Cadiz St, New Orleans, LA 70115",https://www.zillow.com/homedetails/722-Cadiz-St-New-Orleans-LA-70115/73832324_zpid/,west-riverside,29.9191254,-90.1040285
"6031 Annunciation St, New Orleans, LA 70118",https://www.zillow.com/homedetails/6031-Annunciation-St-New-Orleans-LA-70118/73838085_zpid/,west-riverside,29.9189651,-90.12374799999999
"5530 Laurel St, New Orleans, LA 70115",https://www.zillow.com/homedetails/5530-Laurel-St-New-Orleans-LA-70115/73834330_zpid/,west-riverside,29.9182084,-90.1176504
"612 State St, New Orleans, LA 70118",https://www.zillow.com/homedetails/612-State-St-New-Orleans-LA-70118/84478453_zpid/,west-riverside,29.9208048,-90.1223185
"4904 S Robertson St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4904-S-Robertson-St-New-Orleans-LA-70115/84476690_zpid/,freret,29.9357708,-90.10737519999999
